rep,safe_prevented_harm_fraction,random_prevented_harm_fraction,delta_prevented_harm_fraction,safe_mean_slice_deployed_dice,random_mean_slice_deployed_dice,delta_mean_slice_deployed_dice,safe_mean_patient_3d_deployed_dice,random_mean_patient_3d_deployed_dice,delta_mean_patient_3d_deployed_dice
1678,0.8947368421052632,0.8301984469370147,0.06453839516824844,0.6677201087513859,0.6441900527901809,0.023530055961204943,0.7737387536266878,0.7752396549261149,-0.0015009012994271487
1679,0.9162087912087912,0.8616071428571429,0.05460164835164827,0.6648334620388876,0.6426253970700115,0.022208064968876062,0.7603894831303115,0.7622802175366911,-0.0018907344063795462
1680,0.9067865903515945,0.8334423548650859,0.07334423548650859,0.6519160350059771,0.6258479433051775,0.0260680917007996,0.737408927585649,0.7381732514346491,-0.0007643238490000481
1681,0.8827309236947791,0.8060240963855423,0.07670682730923684,0.6643181818687092,0.6383266724915713,0.0259915093771379,0.7601567653016084,0.7624836654457217,-0.0023269001441132975
1682,0.8821818181818182,0.8211636363636364,0.06101818181818175,0.6479894637680726,0.6262232323038754,0.021766231464197205,0.7304664545025705,0.7354570939928924,-0.004990639490321858
1683,0.8778682457438934,0.8184307920059217,0.05943745373797171,0.6386456924726062,0.6106756611823045,0.027970031290301622,0.7159834677170125,0.7203859755523839,-0.004402507835371439
1684,0.8989010989010989,0.8545054945054945,0.044395604395604416,0.6651540165114553,0.6454040688109005,0.019749947700554826,0.7411621959518335,0.7445988070942763,-0.003436611142442758
1685,0.9304932735426009,0.8528400597907325,0.0776532137518684,0.6603661339049686,0.6374284298588698,0.02293770404609874,0.7567121925038985,0.7558202772256823,0.0008919152782161932
1686,0.8936170212765957,0.8282553191489361,0.06536170212765957,0.6363853069876446,0.6132454972674315,0.023139809720213123,0.7256266792804689,0.7288961411031245,-0.0032694618226556393
1687,0.9080962800875274,0.8424507658643327,0.06564551422319476,0.6547201022410327,0.6297570079866137,0.024963094254419005,0.7400457887440168,0.7417240789862518,-0.001678290242234981
1688,0.8828616352201258,0.8230345911949686,0.05982704402515726,0.6366757832202653,0.6116336720465717,0.025042111173693593,0.7276734887925808,0.7270859920751855,0.0005874967173952195
1689,0.8998493975903614,0.8243975903614457,0.07545180722891576,0.6700816603652019,0.6469224126534555,0.023159247711746378,0.768604495235017,0.7698303270957807,-0.0012258318607637486
1690,0.8845872899926954,0.8314828341855367,0.053104455807158724,0.662570636752086,0.6410447061648563,0.021525930587229736,0.7349107495557317,0.7373876636018499,-0.0024769140461182726
1691,0.8926640926640926,0.8050965250965252,0.08756756756756745,0.6744421789161875,0.6482714487769894,0.02617073013919813,0.7619950088125019,0.7602152770953344,0.0017797317171674987
1692,0.903137789904502,0.8334242837653478,0.06971350613915417,0.6633202741762954,0.6395926585305645,0.023727615645730893,0.7547731530976356,0.7529882954636895,0.0017848576339460909
1693,0.9133425034387895,0.8563961485557083,0.056946354883081196,0.6505389463761168,0.6306188113705297,0.019920135005587092,0.7411717961299391,0.7453969350195906,-0.004225138889651481
1694,0.8813314037626628,0.8235166425470333,0.05781476121562956,0.6629634020143632,0.638665888548904,0.024297513465459164,0.7550846478078701,0.7577723274764496,-0.0026876796685795235
1695,0.9157303370786517,0.8475421348314607,0.06818820224719102,0.6543142079708879,0.6290840911331175,0.025230116837770433,0.7398044355385889,0.7402133644903067,-0.00040892895171784627
1696,0.9153194765204004,0.8698999230177058,0.045419553502694554,0.6910358039141018,0.6737081760788204,0.01732762783528141,0.7965388478981285,0.7966782545563056,-0.0001394066581771325
1697,0.8900077459333849,0.8195197521301317,0.07048799380325321,0.6710337082956759,0.6451750225832518,0.025858685712424112,0.762444200398091,0.7637789979226213,-0.0013347975245302512
1698,0.8931095406360424,0.8116607773851591,0.08144876325088335,0.638181367935438,0.610448320580485,0.027733047354952967,0.7307538023772628,0.7305319178871988,0.0002218844900639949
1699,0.9158878504672897,0.8317757009345794,0.08411214953271029,0.6506831018071143,0.6249690655086386,0.025714036298475684,0.7335870318538603,0.7332340224016959,0.00035300945216443225
1700,0.8857361963190185,0.8273006134969325,0.05843558282208594,0.6725283938764239,0.6498717722314037,0.022656621645020247,0.7673180923144125,0.7729472755006768,-0.005629183186264264
1701,0.8735719725818736,0.8149276466108148,0.05864432597105873,0.6702623392029312,0.6437420203612452,0.02652031884168604,0.7611252232538538,0.7634119174374359,-0.002286694183582072
1702,0.9001536098310292,0.825652841781874,0.07450076804915517,0.6625617921770622,0.6396146156226343,0.022947176554427906,0.7541279319602667,0.7524865055643166,0.0016414263959501074
1703,0.9121771217712177,0.8475276752767528,0.06464944649446491,0.6476596760837805,0.6243979569636642,0.02326171912011632,0.7194164346634065,0.7184489701684369,0.0009674644949696498
1704,0.9174528301886793,0.8437893081761005,0.07366352201257875,0.6480926146275477,0.6233920122626276,0.02470060236492011,0.750171220424018,0.7487329269562762,0.0014382934677417136
1705,0.8675450762829403,0.8310679611650486,0.036477115117891756,0.6627155950102256,0.6436888048200722,0.01902679019015341,0.7439430944463938,0.7477365091477073,-0.0037934147013134467
1706,0.9097918272937549,0.835929067077872,0.0738627602158829,0.6468954360986959,0.6235329867424688,0.02336244935622711,0.7501749384727752,0.7500870780938694,8.786037890573528e-05
1707,0.893324607329843,0.8468586387434556,0.04646596858638741,0.6594181100662663,0.6390215506441284,0.020396559422137917,0.7392439728563777,0.7421363088573817,-0.0028923360010040255
1708,0.8948194662480377,0.8221350078492936,0.07268445839874405,0.6482488110502812,0.622467959548512,0.02578085150176923,0.7425488510145319,0.7456201817825139,-0.003071330767981939
1709,0.9024171888988362,0.8167412712623099,0.08567591763652627,0.6621656895140291,0.6369882868994607,0.025177402614568356,0.7644033748482771,0.7641979725990554,0.00020540224922172
1710,0.8994229183841714,0.8416323165704863,0.057790601813685116,0.663354866296089,0.6402829893286972,0.02307187696739177,0.7495052623611698,0.7527135115411607,-0.003208249179990963
1711,0.8879173290937997,0.8137519872813991,0.07416534181240064,0.6821453156292191,0.656830550255096,0.025314765374123138,0.7883051507697345,0.7900243417887326,-0.0017191910189980897
1712,0.9084022038567493,0.8535123966942149,0.05488980716253444,0.6605856682793846,0.6394274263736628,0.021158241905721797,0.745585418108159,0.7468544933435635,-0.0012690752354044266
1713,0.8900592495062541,0.8448979591836736,0.04516129032258054,0.6492691000838344,0.628818229878133,0.020450870205701466,0.7235251318211873,0.7300428380326011,-0.006517706211413787
1714,0.902102973168963,0.8521392313270486,0.04996374184191443,0.6630094370161546,0.6410959631754999,0.021913473840654674,0.7666487831042855,0.7686839077520092,-0.0020351246477237073
1715,0.8769759450171821,0.8143642611683848,0.06261168384879734,0.6493416807821685,0.6224126994317636,0.02692898135040489,0.7381374401318934,0.7392843865362041,-0.001146946404310678
1716,0.8773354995938262,0.8021121039805037,0.07522339561332247,0.6427023915438059,0.6157678776804757,0.026934513863330234,0.7299243031955587,0.731817449200352,-0.001893146004793289
1717,0.9178263750828363,0.8439363817097416,0.07388999337309465,0.6555197018438139,0.6294308553738164,0.02608884646999754,0.7277294887521387,0.7241664517097078,0.0035630370424308833
