path,relpath,size_bytes,sha256,suffix,category,syntax_ok,route_tokens
F:\MEDSEG_SAFETTA\outputs\Q1_R03_nine_state_heterogeneous_source_utility_asset_v1_fix2\source_group_fold_audit.csv,outputs\Q1_R03_nine_state_heterogeneous_source_utility_asset_v1_fix2\source_group_fold_audit.csv,7550,b5ab64b89c1514abe21837ecc20706fa50248a37eba777e6b14cb05d4424beb0,.csv,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R03_nine_state_heterogeneous_source_utility_asset_v1_fix2\state_cache\deeplabv3_r50_seed20260817.lock.json,outputs\Q1_R03_nine_state_heterogeneous_source_utility_asset_v1_fix2\state_cache\deeplabv3_r50_seed20260817.lock.json,1217,5e8e5d04659c471e888b847d743b4b7f69574f8f6edc17733d155fc1e4d01842,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R03_nine_state_heterogeneous_source_utility_asset_v1_fix2\state_cache\deeplabv3_r50_seed20260818.lock.json,outputs\Q1_R03_nine_state_heterogeneous_source_utility_asset_v1_fix2\state_cache\deeplabv3_r50_seed20260818.lock.json,1217,deaefd749a6da33481bcfd65d15b29a80fc92b356f1ba33d3679cbd9b061c97e,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R03_nine_state_heterogeneous_source_utility_asset_v1_fix2\state_cache\deeplabv3_r50_seed20260819.lock.json,outputs\Q1_R03_nine_state_heterogeneous_source_utility_asset_v1_fix2\state_cache\deeplabv3_r50_seed20260819.lock.json,1217,8e4ad573b077299fab166e3910c7170d0a604708fcd08782f376ba9b35e868f8,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R03_nine_state_heterogeneous_source_utility_asset_v1_fix2\state_cache\segformer_b0_seed20260820.lock.json,outputs\Q1_R03_nine_state_heterogeneous_source_utility_asset_v1_fix2\state_cache\segformer_b0_seed20260820.lock.json,1216,519fa9d9c026928b4beac8a2168d7a9c25225d04c6766c51a9eff1dcf20159b1,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R03_nine_state_heterogeneous_source_utility_asset_v1_fix2\state_cache\segformer_b0_seed20260821.lock.json,outputs\Q1_R03_nine_state_heterogeneous_source_utility_asset_v1_fix2\state_cache\segformer_b0_seed20260821.lock.json,1216,8672a46a5c7e31140425d4271674223a5dfeca5c4942a04dd3464c08666de5a1,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R03_nine_state_heterogeneous_source_utility_asset_v1_fix2\state_cache\segformer_b0_seed20260822.lock.json,outputs\Q1_R03_nine_state_heterogeneous_source_utility_asset_v1_fix2\state_cache\segformer_b0_seed20260822.lock.json,1216,a50c09ff70ae4ce0be61986847668f4c3a15b2c54f8fd837d88c6be945a0cd6f,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R04_model_relative_prospective_utility_feasibility_loao_v1_fix1\Q1_R04_MODEL_RELATIVE_UTILITY_LOCK.json,outputs\Q1_R04_model_relative_prospective_utility_feasibility_loao_v1_fix1\Q1_R04_MODEL_RELATIVE_UTILITY_LOCK.json,3488,9147a3b3f9f3d7526c057c4c049ac3119ad0f82dfc7b529b32883164ee03cc3a,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R04_model_relative_prospective_utility_feasibility_loao_v1_fix1\reference_statistics_audit.csv,outputs\Q1_R04_model_relative_prospective_utility_feasibility_loao_v1_fix1\reference_statistics_audit.csv,96299,6e43fc97ca6f5b183b86e7363c4ae18771e7c28929e6b04eb1c865023f48fa7f,.csv,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R04_model_relative_prospective_utility_feasibility_loao_v1_fix1\split_definition_audit.csv,outputs\Q1_R04_model_relative_prospective_utility_feasibility_loao_v1_fix1\split_definition_audit.csv,1198,b4b47ace64bf9d0e56906dc19b45b6b5fa3295305a632f796fe4f2ab89446acd,.csv,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R04_model_relative_prospective_utility_feasibility_loao_v1_fix1\upstream_audit.json,outputs\Q1_R04_model_relative_prospective_utility_feasibility_loao_v1_fix1\upstream_audit.json,766,de1c8bee45196e9745a54af77a7a3fcd3213482d9e490ff261eaf7cf27493ab6,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R05A_confirmatory_target_eligibility_audit_v1\candidate_manifest_summary.csv,outputs\Q1_R05A_confirmatory_target_eligibility_audit_v1\candidate_manifest_summary.csv,184,680db55e385e214cfbff1ff27294eb45ac372e92612fce961ed724cfe5d65289,.csv,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R05A_confirmatory_target_eligibility_audit_v1\code_reference_summary.csv,outputs\Q1_R05A_confirmatory_target_eligibility_audit_v1\code_reference_summary.csv,4279,8f518086cc7f14d95789d44efb41bd0467b99d3fca46f6b122f02995c8549bce,.csv,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R05A_confirmatory_target_eligibility_audit_v1\Q1_R05A_CONFIRMATORY_TARGET_ELIGIBILITY_LOCK.json,outputs\Q1_R05A_confirmatory_target_eligibility_audit_v1\Q1_R05A_CONFIRMATORY_TARGET_ELIGIBILITY_LOCK.json,2291,f9d02fef41f14d839801f9fcafccc9b701217c11bdeeaa7c226b5462e55285ff,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R05A_confirmatory_target_eligibility_audit_v1\upstream_boundary_audit.json,outputs\Q1_R05A_confirmatory_target_eligibility_audit_v1\upstream_boundary_audit.json,697,3c1f18c67171a5108d5fcb12e00a0d4b9c8a985bc3f56ed52453b961c0d128f6,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R05A_confirmatory_target_eligibility_audit_v1_fix1\candidate_manifest_summary.csv,outputs\Q1_R05A_confirmatory_target_eligibility_audit_v1_fix1\candidate_manifest_summary.csv,184,680db55e385e214cfbff1ff27294eb45ac372e92612fce961ed724cfe5d65289,.csv,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R05A_confirmatory_target_eligibility_audit_v1_fix1\code_reference_summary.csv,outputs\Q1_R05A_confirmatory_target_eligibility_audit_v1_fix1\code_reference_summary.csv,4429,ca60b1e131871f342ed85eb991a8ef8b79c14c9cd81a3ab0f3ae0a6f625fa3b4,.csv,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R05A_confirmatory_target_eligibility_audit_v1_fix1\outcome_bearing_file_summary.csv,outputs\Q1_R05A_confirmatory_target_eligibility_audit_v1_fix1\outcome_bearing_file_summary.csv,338880,bbf655fe6d8523619f2e07be7c6432b078eea9ea05874e5151ba9e8a6180c514,.csv,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R05A_confirmatory_target_eligibility_audit_v1_fix1\Q1_R05A_CONFIRMATORY_TARGET_ELIGIBILITY_LOCK.json,outputs\Q1_R05A_confirmatory_target_eligibility_audit_v1_fix1\Q1_R05A_CONFIRMATORY_TARGET_ELIGIBILITY_LOCK.json,2686,ed4ddccf06d128ecc5065d4933f1e22e73b3fe18183b86439da7d9fe930e68a6,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R05A_confirmatory_target_eligibility_audit_v1_fix1\upstream_boundary_audit.json,outputs\Q1_R05A_confirmatory_target_eligibility_audit_v1_fix1\upstream_boundary_audit.json,900,6736cd0c68a480017e4abf90afa17f7f9aec65830164d3318684ff5aae750f95,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R05B0_piccolo_confirmatory_target_selection_lock_v1\Q1_R05B0_PICCOLO_SELECTION_LOCK.json,outputs\Q1_R05B0_piccolo_confirmatory_target_selection_lock_v1\Q1_R05B0_PICCOLO_SELECTION_LOCK.json,1848,f68b51d46e8463be397316bc5a9e86fcd0c76c81593363fae0908db10b72bb9b,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R05B0_piccolo_confirmatory_target_selection_lock_v1\upstream_r05a_audit.json,outputs\Q1_R05B0_piccolo_confirmatory_target_selection_lock_v1\upstream_r05a_audit.json,754,24ea66c2fbb099ca24e1a6e3372163efaf46e1a0b0706a063c6af677ee32d982,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R05B0_piccolo_confirmatory_target_selection_lock_v1_fix1\Q1_R05B0_PICCOLO_SELECTION_LOCK.json,outputs\Q1_R05B0_piccolo_confirmatory_target_selection_lock_v1_fix1\Q1_R05B0_PICCOLO_SELECTION_LOCK.json,1846,9618268026108df39330d35298ae34c526253c4ba2374b60edae0287c8e3b06f,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R05B0_piccolo_confirmatory_target_selection_lock_v1_fix1\upstream_r05a_audit.json,outputs\Q1_R05B0_piccolo_confirmatory_target_selection_lock_v1_fix1\upstream_r05a_audit.json,754,6678fc2ea7f53d79b198a8b3ef51735ecb31da51f245fdc577161cedf1cf459a,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R05B2_source_only_paot_predictor_lock_v1\predictor_manifest.csv,outputs\Q1_R05B2_source_only_paot_predictor_lock_v1\predictor_manifest.csv,1240,f7886c993b03dd3d392f31e2437afc35733b96dcc5b14c1599d340d384cdfe0f,.csv,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R05B2_source_only_paot_predictor_lock_v1\Q1_R05B2_SOURCE_PAOT_PREDICTOR_LOCK.json,outputs\Q1_R05B2_source_only_paot_predictor_lock_v1\Q1_R05B2_SOURCE_PAOT_PREDICTOR_LOCK.json,2889,bd182ac600afbb24b3a62ebd326931ab23c7cf6b873a2178e33500395c70f211,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R05B2_source_only_paot_predictor_lock_v1\upstream_audit.json,outputs\Q1_R05B2_source_only_paot_predictor_lock_v1\upstream_audit.json,874,a02a5a3a571496d4eb79db8579ec0dd8bcd691c1c3aa1603e3a9607438b52bf3,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R05C0_polypdb_backup_confirmatory_target_selection_lock_v1\Q1_R05C0_POLYPDB_SELECTION_LOCK.json,outputs\Q1_R05C0_polypdb_backup_confirmatory_target_selection_lock_v1\Q1_R05C0_POLYPDB_SELECTION_LOCK.json,1908,957805a567fda731aea132a3f132c8b4d43b50fa3445f0bae692ade4b24db645,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R05C0_polypdb_backup_confirmatory_target_selection_lock_v1\upstream_r05b2_audit.json,outputs\Q1_R05C0_polypdb_backup_confirmatory_target_selection_lock_v1\upstream_r05b2_audit.json,851,9d09cd68be264b1567aff58a4d878eaa315e12b347ead0dcb9d3d73eb28f563d,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R05C0_polypdb_backup_confirmatory_target_selection_lock_v1_fix1\Q1_R05C0_POLYPDB_SELECTION_LOCK.json,outputs\Q1_R05C0_polypdb_backup_confirmatory_target_selection_lock_v1_fix1\Q1_R05C0_POLYPDB_SELECTION_LOCK.json,2055,eb5f8f098c4bc4d5e021c6d60670dbd68d53cb0c685d5b5dde383ef147549f33,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R05C0_polypdb_backup_confirmatory_target_selection_lock_v1_fix1\upstream_r05b2_audit.json,outputs\Q1_R05C0_polypdb_backup_confirmatory_target_selection_lock_v1_fix1\upstream_r05b2_audit.json,1013,f42e2fa7b1fbc674c1d6bb291e5cd39d93a05a823b62f644b6fc6e48364b0c46,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R05D0_neopolyp_backup_confirmatory_target_selection_lock_v1\Q1_R05D0_NEOPOLYP_SELECTION_LOCK.json,outputs\Q1_R05D0_neopolyp_backup_confirmatory_target_selection_lock_v1\Q1_R05D0_NEOPOLYP_SELECTION_LOCK.json,1895,b46e1fff10deea8323e3cb0df3ea0feb1c01840a35a8798de816e9bc35e1242d,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R05D0_neopolyp_backup_confirmatory_target_selection_lock_v1\upstream_r05b2_audit.json,outputs\Q1_R05D0_neopolyp_backup_confirmatory_target_selection_lock_v1\upstream_r05b2_audit.json,738,a186aa1d51672e79cf76e6609d67e77b16ae7fed0bb4360dd3e5f3a05141fa05,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R05D1_neopolyp_acquisition_pairing_duplicate_qc_v1_fix2\frozen_confirmatory_manifest.csv,outputs\Q1_R05D1_neopolyp_acquisition_pairing_duplicate_qc_v1_fix2\frozen_confirmatory_manifest.csv,395130,c944b95ec17f9c3fe26ea1c8555ca9309e490fc22a62da8fab43fa8ace1d39b9,.csv,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R05D1_neopolyp_acquisition_pairing_duplicate_qc_v1_fix2\information_boundary_audit.json,outputs\Q1_R05D1_neopolyp_acquisition_pairing_duplicate_qc_v1_fix2\information_boundary_audit.json,468,7ca93a6e059ca010774f3e95f9669543522aa4d476571d13333443ba8198b2b2,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R05D1_neopolyp_acquisition_pairing_duplicate_qc_v1_fix2\Q1_R05D1_NEOPOLYP_TARGET_QC_LOCK.json,outputs\Q1_R05D1_neopolyp_acquisition_pairing_duplicate_qc_v1_fix2\Q1_R05D1_NEOPOLYP_TARGET_QC_LOCK.json,2822,bfe78a4d2fe42049f1658ead22b3e74deeac5afb036426d73a9cff7506b6cf41,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R05D2_neopolyp_prospective_paot_probability_lock_v1_fix1\checkpoint_manifest.csv,outputs\Q1_R05D2_neopolyp_prospective_paot_probability_lock_v1_fix1\checkpoint_manifest.csv,2028,399f48f59c4e64190779d8173460c6b0163462a724c07b541536fcdaf358c272,.csv,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R05D2_neopolyp_prospective_paot_probability_lock_v1_fix1\information_boundary_audit.json,outputs\Q1_R05D2_neopolyp_prospective_paot_probability_lock_v1_fix1\information_boundary_audit.json,819,6258d1952ead116654a69916dfad706f64010be2f42fb257dd967b19018c5da7,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R05D2_neopolyp_prospective_paot_probability_lock_v1_fix1\probability_distribution_summary.csv,outputs\Q1_R05D2_neopolyp_prospective_paot_probability_lock_v1_fix1\probability_distribution_summary.csv,12504,3c405de0cde6132647866d4419134bcc6f1ac8248de81f0f36f219f5369e3271,.csv,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R05D2_neopolyp_prospective_paot_probability_lock_v1_fix1\Q1_R05D2_NEOPOLYP_PAOT_PROBABILITY_LOCK.json,outputs\Q1_R05D2_neopolyp_prospective_paot_probability_lock_v1_fix1\Q1_R05D2_NEOPOLYP_PAOT_PROBABILITY_LOCK.json,8210,35705ef25915e173f5ba624fcab524cc74225047c9b340572ffe64566631d7ab,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R05D2_neopolyp_prospective_paot_probability_lock_v1_fix1\state_cache\deeplabv3_r50_seed20260817.lock.json,outputs\Q1_R05D2_neopolyp_prospective_paot_probability_lock_v1_fix1\state_cache\deeplabv3_r50_seed20260817.lock.json,1914,ce2f338276ae757cd61833515f5f0cc18f1ddce36eb24e1e9756afd080bb7b53,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R05D2_neopolyp_prospective_paot_probability_lock_v1_fix1\state_cache\deeplabv3_r50_seed20260818.lock.json,outputs\Q1_R05D2_neopolyp_prospective_paot_probability_lock_v1_fix1\state_cache\deeplabv3_r50_seed20260818.lock.json,1914,a0f161711fe90376319ecd2d501317f6e083f8ad5fc68ddf4e7812c10959b7e2,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R05D2_neopolyp_prospective_paot_probability_lock_v1_fix1\state_cache\deeplabv3_r50_seed20260819.lock.json,outputs\Q1_R05D2_neopolyp_prospective_paot_probability_lock_v1_fix1\state_cache\deeplabv3_r50_seed20260819.lock.json,1914,9e7d3778de1224ca2a683f1eea8dae3340a0e8aa9dcc541592ae1a3d01dcc529,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R05D2_neopolyp_prospective_paot_probability_lock_v1_fix1\state_cache\pranet_seed20260817.lock.json,outputs\Q1_R05D2_neopolyp_prospective_paot_probability_lock_v1_fix1\state_cache\pranet_seed20260817.lock.json,1900,7ba5a0d5c35b7a8a9e71325e246dfc4862acb876ae1de73255e789e8feaf0a59,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R05D2_neopolyp_prospective_paot_probability_lock_v1_fix1\state_cache\pranet_seed20260818.lock.json,outputs\Q1_R05D2_neopolyp_prospective_paot_probability_lock_v1_fix1\state_cache\pranet_seed20260818.lock.json,1900,24dc2a1e87af6517e03836ea96887cb795c578c632507d9043cd804234160979,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R05D2_neopolyp_prospective_paot_probability_lock_v1_fix1\state_cache\pranet_seed20260819.lock.json,outputs\Q1_R05D2_neopolyp_prospective_paot_probability_lock_v1_fix1\state_cache\pranet_seed20260819.lock.json,1900,85e2b9c2779c183b4c0ba992a986bd3ed84237966c775c7d8280d969fe4f3074,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R05D2_neopolyp_prospective_paot_probability_lock_v1_fix1\state_cache\segformer_b0_seed20260820.lock.json,outputs\Q1_R05D2_neopolyp_prospective_paot_probability_lock_v1_fix1\state_cache\segformer_b0_seed20260820.lock.json,1912,3d7b2eadc903b21fafbc1aef5611bc98e21955a2d7be323d56086c98596b244e,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R05D2_neopolyp_prospective_paot_probability_lock_v1_fix1\state_cache\segformer_b0_seed20260821.lock.json,outputs\Q1_R05D2_neopolyp_prospective_paot_probability_lock_v1_fix1\state_cache\segformer_b0_seed20260821.lock.json,1912,9f49d75e3fea342999654ba999d2d760109db15a4f8c5c178d36a7c69046db53,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R05D2_neopolyp_prospective_paot_probability_lock_v1_fix1\state_cache\segformer_b0_seed20260822.lock.json,outputs\Q1_R05D2_neopolyp_prospective_paot_probability_lock_v1_fix1\state_cache\segformer_b0_seed20260822.lock.json,1912,79e79cfcde6ed4bcad16b68a08e485edfb92f6c0a5dec7a117402a2b7750336b,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R05D2_neopolyp_prospective_paot_probability_lock_v1_fix1\upstream_audit.json,outputs\Q1_R05D2_neopolyp_prospective_paot_probability_lock_v1_fix1\upstream_audit.json,1233,d1b0489f29c256e6a7aab00ca7b4005046ad787296f9d50845436e37684ad9e7,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\checkpoint_manifest.csv,outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\checkpoint_manifest.csv,2028,399f48f59c4e64190779d8173460c6b0163462a724c07b541536fcdaf358c272,.csv,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\information_boundary_audit.json,outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\information_boundary_audit.json,870,ec2385d713856dd966c3ed316aba20651de930f9cbbf0945b2250f29bdceb770,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\model_case_prediction_manifest.csv,outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\model_case_prediction_manifest.csv,5635909,182b8bd9839f475831c03e1bef7996be217618531e7a397d5ec5c1b99c498a0c,.csv,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\prediction_change_summary.csv,outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\prediction_change_summary.csv,2056,fd1fa53293ae09722a98b7f8ca7e13404853d378be989ea0df6677b5daf8269d,.csv,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\Q1_R05D3_NEOPOLYP_SOURCE_A1_PREDICTION_LOCK.json,outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\Q1_R05D3_NEOPOLYP_SOURCE_A1_PREDICTION_LOCK.json,10037,3da08e5ed0780a00788a297b1127d9eb460224326b11e9e30eefce2b3fb48c9a,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260817_lock.json,outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260817_lock.json,1460,694bba61adf6257a358912c2d385d9684d7b88e6af404d3118c438eb413b012d,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260818_lock.json,outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260818_lock.json,1460,0ef95a287f41cf3f02a792b77de990ccaa94ef90045e9be686e0749989de076a,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260819_lock.json,outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260819_lock.json,1460,971bbfbafc4cee505942dee68d6aec91671c8d20beee22b1fe2277cc90c2a375,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\pranet_seed20260817_lock.json,outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\pranet_seed20260817_lock.json,1446,1162671ebcfcae1981df204c20cae91c55bc003ff5898dba6b8026036e7a94bd,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\pranet_seed20260818_lock.json,outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\pranet_seed20260818_lock.json,1446,191b5e4ea0f11ee6bd9e8510194be181c95bfa398d2091e897c1ba0eef4e61a1,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\pranet_seed20260819_lock.json,outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\pranet_seed20260819_lock.json,1446,9b6e31b717175f456cfd6464fdf69a10378e695bf8bb6e1a9c097a83e3ee90e5,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\segformer_b0_seed20260820_lock.json,outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\segformer_b0_seed20260820_lock.json,1458,e5cc3fbb73748f6d5fa759bf612b421f9a0ac684919f0b0491827945fd0a806a,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\segformer_b0_seed20260821_lock.json,outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\segformer_b0_seed20260821_lock.json,1458,2292d5ac013085102ab7519a88113ed5e5e6f822d12b5892601d1fa1ee7a939e,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\segformer_b0_seed20260822_lock.json,outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\segformer_b0_seed20260822_lock.json,1458,e107751474b770f61bcad387f3bac4fb468c3af59bf31ecca15803fc249e395d,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\upstream_audit.json,outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\upstream_audit.json,1180,ede41f3e94d64f48be3b312c5be51f8af0e321297ce1db25db4e6028e872f831,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R05D4_neopolyp_gt_reveal_paot_confirmatory_evaluation_v1\gt_reveal_manifest.csv,outputs\Q1_R05D4_neopolyp_gt_reveal_paot_confirmatory_evaluation_v1\gt_reveal_manifest.csv,288694,b7b50ee474b7092d47e4e8360fc2718ff477ed35eb1338e31779b4fa86a42e55,.csv,protocol_or_result_sidecar,,
