setting,policy,requested_coverage,metric,bootstrap_valid,bootstrap_mean_delta,ci95_low,ci95_high
SUN_PL_CONF90,RISK_RANKED_MINUS_RANDOM_EXPECTATION,0.9,mean_delta_vs_source,2000,-0.00034172564787496946,-0.001042039696417312,0.00032873011113006593
SUN_PL_CONF90,RISK_RANKED_MINUS_RANDOM_EXPECTATION,0.9,mean_delta_vs_adapt_all,2000,-0.0003417256478749685,-0.0010420396964172906,0.0003287301111300234
SUN_PL_CONF90,RISK_RANKED_MINUS_RANDOM_EXPECTATION,0.8,harm_rate_among_adapted,2000,-0.009336663832199546,-0.01927437641723355,0.00014243197278910737
SUN_PL_CONF90,RISK_RANKED_MINUS_RANDOM_EXPECTATION,0.8,benefit_rate_among_adapted,2000,-0.013773582766439908,-0.024859693877551034,-0.00291595804988664
SUN_PL_CONF90,RISK_RANKED_MINUS_RANDOM_EXPECTATION,0.8,prevented_harm_fraction,2000,0.06236795934938508,-0.000969781066913306,0.12805926779916244
SUN_PL_CONF90,RISK_RANKED_MINUS_RANDOM_EXPECTATION,0.8,withheld_benefit_fraction,2000,0.09556060548084991,0.020154102443421012,0.17226297208157196
SUN_PL_CONF90,RISK_RANKED_MINUS_RANDOM_EXPECTATION,0.8,mean_deployed_dice,2000,-0.00033223716383284186,-0.0012792550172157607,0.0006601137461480901
SUN_PL_CONF90,RISK_RANKED_MINUS_RANDOM_EXPECTATION,0.8,mean_delta_vs_source,2000,-0.00033223716383284094,-0.0012792550172158032,0.0006601137461480685
SUN_PL_CONF90,RISK_RANKED_MINUS_RANDOM_EXPECTATION,0.8,mean_delta_vs_adapt_all,2000,-0.00033223716383284186,-0.0012792550172157607,0.0006601137461480901
SUN_PL_CONF90,RISK_RANKED_MINUS_RANDOM_EXPECTATION,0.7,harm_rate_among_adapted,2000,-0.017406786524133463,-0.02919096209912536,-0.005634920634920645
SUN_PL_CONF90,RISK_RANKED_MINUS_RANDOM_EXPECTATION,0.7,benefit_rate_among_adapted,2000,-0.026682636864269516,-0.0412568837058633,-0.012098720440557178
SUN_PL_CONF90,RISK_RANKED_MINUS_RANDOM_EXPECTATION,0.7,prevented_harm_fraction,2000,0.10172508504218714,0.03235088551047286,0.1765594869987002
SUN_PL_CONF90,RISK_RANKED_MINUS_RANDOM_EXPECTATION,0.7,withheld_benefit_fraction,2000,0.16188751584083,0.07323588117881877,0.24953677105277028
SUN_PL_CONF90,RISK_RANKED_MINUS_RANDOM_EXPECTATION,0.7,mean_deployed_dice,2000,-0.0004934112814165668,-0.0017005595176979803,0.0007505331822819648
SUN_PL_CONF90,RISK_RANKED_MINUS_RANDOM_EXPECTATION,0.7,mean_delta_vs_source,2000,-0.0004934112814165669,-0.0017005595176980354,0.0007505331822819766
SUN_PL_CONF90,RISK_RANKED_MINUS_RANDOM_EXPECTATION,0.7,mean_delta_vs_adapt_all,2000,-0.0004934112814165668,-0.0017005595176979803,0.0007505331822819648
SUN_PL_CONF90,RISK_RANKED_MINUS_RANDOM_EXPECTATION,0.6,harm_rate_among_adapted,2000,-0.029372826908541195,-0.04395597127739985,-0.014964096749811041
SUN_PL_CONF90,RISK_RANKED_MINUS_RANDOM_EXPECTATION,0.6,benefit_rate_among_adapted,2000,-0.04010436507936508,-0.05673280423280424,-0.023544028722600172
SUN_PL_CONF90,RISK_RANKED_MINUS_RANDOM_EXPECTATION,0.6,prevented_harm_fraction,2000,0.14721011255992836,0.07079435547804024,0.2285026866702929
SUN_PL_CONF90,RISK_RANKED_MINUS_RANDOM_EXPECTATION,0.6,withheld_benefit_fraction,2000,0.20856855114478662,0.12541313559322037,0.2938510873299107
SUN_PL_CONF90,RISK_RANKED_MINUS_RANDOM_EXPECTATION,0.6,mean_deployed_dice,2000,-0.00043945974211585483,-0.0017046530083831475,0.0008267760234338578
SUN_PL_CONF90,RISK_RANKED_MINUS_RANDOM_EXPECTATION,0.6,mean_delta_vs_source,2000,-0.0004394597421158553,-0.001704653008383191,0.0008267760234338578
SUN_PL_CONF90,RISK_RANKED_MINUS_RANDOM_EXPECTATION,0.6,mean_delta_vs_adapt_all,2000,-0.00043945974211585483,-0.0017046530083831475,0.0008267760234338578
SUN_PL_CONF90,RISK_RANKED_MINUS_RANDOM_EXPECTATION,0.5,harm_rate_among_adapted,2000,-0.04583820861678005,-0.06315476190476191,-0.02800453514739229
SUN_PL_CONF90,RISK_RANKED_MINUS_RANDOM_EXPECTATION,0.5,benefit_rate_among_adapted,2000,-0.05237267573696146,-0.0704081632653061,-0.034920634920634935
SUN_PL_CONF90,RISK_RANKED_MINUS_RANDOM_EXPECTATION,0.5,prevented_harm_fraction,2000,0.19152751067599633,0.10992077248018968,0.27430175293322917
SUN_PL_CONF90,RISK_RANKED_MINUS_RANDOM_EXPECTATION,0.5,withheld_benefit_fraction,2000,0.22686620551044165,0.1573623441044038,0.29417805593445484
SUN_PL_CONF90,RISK_RANKED_MINUS_RANDOM_EXPECTATION,0.5,mean_deployed_dice,2000,-3.352119271041887e-05,-0.0010921130225606645,0.0010674796967758383
SUN_PL_CONF90,RISK_RANKED_MINUS_RANDOM_EXPECTATION,0.5,mean_delta_vs_source,2000,-3.3521192710419453e-05,-0.0010921130225607172,0.0010674796967757843
SUN_PL_CONF90,RISK_RANKED_MINUS_RANDOM_EXPECTATION,0.5,mean_delta_vs_adapt_all,2000,-3.352119271041887e-05,-0.0010921130225606645,0.0010674796967758383
SUN_PL_CONF90,RISK_RANKED_MINUS_RANDOM_EXPECTATION,0.4,harm_rate_among_adapted,2000,-0.06353202947845805,-0.08225623582766439,-0.04426870748299324
SUN_PL_CONF90,RISK_RANKED_MINUS_RANDOM_EXPECTATION,0.4,benefit_rate_among_adapted,2000,-0.06437987528344671,-0.08435515873015872,-0.04552012471655329
SUN_PL_CONF90,RISK_RANKED_MINUS_RANDOM_EXPECTATION,0.4,prevented_harm_fraction,2000,0.21178806421747418,0.14168218605262972,0.28051565857093086
SUN_PL_CONF90,RISK_RANKED_MINUS_RANDOM_EXPECTATION,0.4,withheld_benefit_fraction,2000,0.2233579912045406,0.16143103658909044,0.28584228425346564
SUN_PL_CONF90,RISK_RANKED_MINUS_RANDOM_EXPECTATION,0.4,mean_deployed_dice,2000,0.000547113670069807,-0.0005171830099156699,0.0016658374462824664
SUN_PL_CONF90,RISK_RANKED_MINUS_RANDOM_EXPECTATION,0.4,mean_delta_vs_source,2000,0.0005471136700698076,-0.000517183009915671,0.0016658374462824236
SUN_PL_CONF90,RISK_RANKED_MINUS_RANDOM_EXPECTATION,0.4,mean_delta_vs_adapt_all,2000,0.000547113670069807,-0.0005171830099156699,0.0016658374462824664
SUN_PL_CONF90,RISK_RANKED_MINUS_RANDOM_EXPECTATION,0.3,harm_rate_among_adapted,2000,-0.08374735449735447,-0.1037802343159486,-0.06314814814814818
SUN_PL_CONF90,RISK_RANKED_MINUS_RANDOM_EXPECTATION,0.3,benefit_rate_among_adapted,2000,-0.07482441421012849,-0.09210222978080121,-0.058274754346182935
SUN_PL_CONF90,RISK_RANKED_MINUS_RANDOM_EXPECTATION,0.3,prevented_harm_fraction,2000,0.2089408321650622,0.15604749921358924,0.25583383000183385
SUN_PL_CONF90,RISK_RANKED_MINUS_RANDOM_EXPECTATION,0.3,withheld_benefit_fraction,2000,0.19442251667163224,0.16022004610991486,0.2254950898335773
SUN_PL_CONF90,RISK_RANKED_MINUS_RANDOM_EXPECTATION,0.3,mean_deployed_dice,2000,0.0011985546582030694,0.00019706588384371394,0.0022727608359692144
SUN_PL_CONF90,RISK_RANKED_MINUS_RANDOM_EXPECTATION,0.3,mean_delta_vs_source,2000,0.0011985546582030703,0.0001970658838437131,0.002272760835969213
SUN_PL_CONF90,RISK_RANKED_MINUS_RANDOM_EXPECTATION,0.3,mean_delta_vs_adapt_all,2000,0.0011985546582030694,0.00019706588384371394,0.0022727608359692144
SUN_PL_CONF90,RISK_RANKED_MINUS_RANDOM_EXPECTATION,0.2,harm_rate_among_adapted,2000,-0.10564143990929704,-0.12505952380952381,-0.08457766439909299
SUN_PL_CONF90,RISK_RANKED_MINUS_RANDOM_EXPECTATION,0.2,benefit_rate_among_adapted,2000,-0.07281524943310658,-0.08979591836734693,-0.05543083900226763
SUN_PL_CONF90,RISK_RANKED_MINUS_RANDOM_EXPECTATION,0.2,prevented_harm_fraction,2000,0.17534461186832492,0.14485464045869786,0.1938384339178177
SUN_PL_CONF90,RISK_RANKED_MINUS_RANDOM_EXPECTATION,0.2,withheld_benefit_fraction,2000,0.126071564618765,0.10166728185800727,0.14707107932237895
SUN_PL_CONF90,RISK_RANKED_MINUS_RANDOM_EXPECTATION,0.2,mean_deployed_dice,2000,0.0018193380545408746,0.0008126864852777166,0.002958223261499101
SUN_PL_CONF90,RISK_RANKED_MINUS_RANDOM_EXPECTATION,0.2,mean_delta_vs_source,2000,0.0018193380545408738,0.0008126864852777393,0.0029582232614991442
SUN_PL_CONF90,RISK_RANKED_MINUS_RANDOM_EXPECTATION,0.2,mean_delta_vs_adapt_all,2000,0.0018193380545408746,0.0008126864852777166,0.002958223261499101
SUN_PL_CONF90,RISK_RANKED_MINUS_RANDOM_EXPECTATION,0.1,harm_rate_among_adapted,2000,-0.12041553287981858,-0.1380952380952381,-0.10238095238095238
SUN_PL_CONF90,RISK_RANKED_MINUS_RANDOM_EXPECTATION,0.1,benefit_rate_among_adapted,2000,-0.06834047619047619,-0.09331916099773244,-0.04364795918367348
SUN_PL_CONF90,RISK_RANKED_MINUS_RANDOM_EXPECTATION,0.1,prevented_harm_fraction,2000,0.09987401876857288,0.0981847861790263,0.09999999999999998
SUN_PL_CONF90,RISK_RANKED_MINUS_RANDOM_EXPECTATION,0.1,withheld_benefit_fraction,2000,0.059100576731506725,0.04062162208927153,0.07718028374046598
SUN_PL_CONF90,RISK_RANKED_MINUS_RANDOM_EXPECTATION,0.1,mean_deployed_dice,2000,0.0014269498440691235,0.0004167504646449688,0.0025901419158199817
SUN_PL_CONF90,RISK_RANKED_MINUS_RANDOM_EXPECTATION,0.1,mean_delta_vs_source,2000,0.0014269498440691226,0.0004167504646450132,0.002590141915820014
SUN_PL_CONF90,RISK_RANKED_MINUS_RANDOM_EXPECTATION,0.1,mean_delta_vs_adapt_all,2000,0.0014269498440691235,0.0004167504646449688,0.0025901419158199817
SUN_PL_CONF90,RISK_RANKED_MINUS_RANDOM_EXPECTATION,0.0,harm_rate_among_adapted,0,,,
SUN_PL_CONF90,RISK_RANKED_MINUS_RANDOM_EXPECTATION,0.0,benefit_rate_among_adapted,0,,,
SUN_PL_CONF90,RISK_RANKED_MINUS_RANDOM_EXPECTATION,0.0,prevented_harm_fraction,2000,0.0,0.0,0.0
SUN_PL_CONF90,RISK_RANKED_MINUS_RANDOM_EXPECTATION,0.0,withheld_benefit_fraction,2000,0.0,0.0,0.0
SUN_PL_CONF90,RISK_RANKED_MINUS_RANDOM_EXPECTATION,0.0,mean_deployed_dice,2000,0.0,0.0,0.0
SUN_PL_CONF90,RISK_RANKED_MINUS_RANDOM_EXPECTATION,0.0,mean_delta_vs_source,2000,0.0,0.0,0.0
SUN_PL_CONF90,RISK_RANKED_MINUS_RANDOM_EXPECTATION,0.0,mean_delta_vs_adapt_all,2000,0.0,0.0,0.0
